"","Prec","Acc"
"1",0.907327586206897,0.879797248370746
"2",0.924944812362031,0.889210716871832
"3",0.898340248962656,0.879797248370746
"4",0.926829268292683,0.879073135409124
"5",0.93304535637149,0.891383055756698
"6",0.916142557651992,0.889210716871832
"7",0.928251121076233,0.88124547429399
"8",0.91025641025641,0.886314265025344
"9",0.942350332594235,0.893555394641564
"10",0.913716814159292,0.881969587255612
"11",0.911308203991131,0.892831281679942
"12",0.902489626556017,0.879073135409124
"13",0.917211328976035,0.889934829833454
"14",0.914163090128755,0.89934829833454
"15",0.91701244813278,0.889210716871832
"16",0.901075268817204,0.887038377986966
"17",0.924242424242424,0.891383055756698
"18",0.924137931034483,0.882693700217234
"19",0.903508771929825,0.868935553946416
"20",0.904444444444444,0.87400434467777
"21",0.922912205567452,0.889934829833454
"22",0.90174672489083,0.875452570601014
"23",0.922394678492239,0.889934829833454
"24",0.932754880694143,0.897900072411296
"25",0.933333333333333,0.900796524257784
"26",0.909465020576132,0.905141202027516
"27",0.915637860082305,0.90658942795076
"28",0.921370967741935,0.892831281679942
"29",0.919821826280624,0.882693700217234
"30",0.89086859688196,0.887038377986966
"31",0.915401301518438,0.879797248370746
"32",0.89760348583878,0.884141926140478
"33",0.915637860082305,0.894279507603186
"34",0.927659574468085,0.8848660391021
"35",0.901437371663244,0.884141926140478
"36",0.911340206185567,0.89210716871832
"37",0.915637860082305,0.897900072411296
"38",0.896049896049896,0.876176683562636
"39",0.936575052854123,0.891383055756698
"40",0.91063829787234,0.876176683562636
"41",0.932314410480349,0.883417813178856
"42",0.91044776119403,0.883417813178856
"43",0.927038626609442,0.887762490948588
"44",0.924210526315789,0.900796524257784
"45",0.925213675213675,0.889934829833454
"46",0.908902691511387,0.901520637219406
"47",0.898230088495575,0.884141926140478
"48",0.923076923076923,0.89210716871832
"49",0.919724770642202,0.875452570601014
"50",0.923595505617978,0.892831281679942
"51",0.926086956521739,0.896451846488052
"52",0.912393162393162,0.87762490948588
"53",0.920940170940171,0.887038377986966
"54",0.89237668161435,0.875452570601014
"55",0.91170431211499,0.902244750181028
"56",0.908685968819599,0.88848660391021
"57",0.927152317880795,0.887762490948588
"58",0.917525773195876,0.89934829833454
"59",0.932900432900433,0.889210716871832
"60",0.943820224719101,0.905141202027516
"61",0.917748917748918,0.881969587255612
"62",0.89727463312369,0.891383055756698
"63",0.912663755458515,0.879073135409124
"64",0.915555555555556,0.882693700217234
"65",0.934599156118143,0.889210716871832
"66",0.904862579281184,0.890658942795076
"67",0.908141962421712,0.887762490948588
"68",0.921443736730361,0.894279507603186
"69",0.906318082788671,0.885590152063722
"70",0.928251121076233,0.879073135409124
"71",0.924151696606786,0.897175959449674
"72",0.908695652173913,0.876176683562636
"73",0.912778904665314,0.887038377986966
"74",0.918629550321199,0.881969587255612
"75",0.917021276595745,0.894279507603186
"76",0.900662251655629,0.887762490948588
"77",0.907172995780591,0.890658942795076
"78",0.91220556745182,0.887762490948588
"79",0.923245614035088,0.905141202027516
"80",0.905263157894737,0.89210716871832
"81",0.903508771929825,0.879073135409124
"82",0.922394678492239,0.887038377986966
"83",0.910229645093946,0.885590152063722
"84",0.934156378600823,0.897175959449674
"85",0.934599156118143,0.90658942795076
"86",0.895491803278688,0.88848660391021
"87",0.925373134328358,0.889934829833454
"88",0.922222222222222,0.886314265025344
"89",0.906779661016949,0.886314265025344
"90",0.92,0.879797248370746
"91",0.904656319290466,0.887762490948588
"92",0.928104575163399,0.887762490948588
"93",0.929336188436831,0.894279507603186
"94",0.918629550321199,0.87400434467777
"95",0.91156462585034,0.874728457639392
"96",0.895178197064989,0.8848660391021
"97",0.915966386554622,0.881969587255612
"98",0.896860986547085,0.875452570601014
"99",0.917894736842105,0.886314265025344
"100",0.938914027149321,0.891383055756698
